StartDate,EndDate,Status,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q1.2,Q1.3_First.Click,Q1.3_Last.Click,Q1.3_Page.Submit,Q1.3_Click.Count,Q1.4_Browser,Q1.4_Version,Q1.4_Operating.System,Q1.4_Resolution,Q2.2,Q2.2_3_TEXT,Q162,Q161_1,Q161_2,Q161_3,Q161_4,Q161_5,Q161_6,Q161_7,Q161_9,Q161_8,Q161_0,Q161_0_TEXT,Q153,Q144,Q144_0_TEXT,Q3.1,Q3.2_1,Q3.2_2,Q3.2_3,Q3.2_4,Q3.2_5,Q3.3,Q2.9_1,Q2.9_2,Q2.9_3,Q2.9_4,Q2.9_5,Q2.9_6,Q2.9_7,Q2.9_8,Q2.9_9,Q2.9_9_TEXT,Q3.4_1,Q3.4_2,Q3.4_3,Q3.4_4,Q3.4_5,Q3.4_6,Q3.4_7,Q171,Q3.7_9,Q3.7_1,Q3.7_2,Q3.7_3,Q3.7_4,Q3.7_5,Q3.7_6,Q3.7_7,Q3.7_8,Q3.7_0,Q3.7_0_TEXT,Q3.6_1,Q3.6_2,Q3.6_3,Q3.6_4,Q3.6_5,Q3.6_6,Q3.6_7,Q4.2,Q157_6,Q157_1,Q157_3,Q157_2,Q157_100,Q157_0,Q157_0_TEXT,Q160_6,Q160_1,Q160_3,Q160_101,Q160_2,Q160_100,Q160_0,Q160_0_TEXT,Q4.7,Q4.7_0_TEXT,Q4.6_1,Q4.6_2,Q4.6_3,Q4.6_4,Q4.6_5,Q4.6_6,Q4.6_7,Q4.6_0,Q4.6_7_TEXT,Q4.6_0_TEXT,Q175,Q4.10,Q4.3,Q4.3_0_TEXT,Q4.4,Q164,Q165,Q167_1,Q167_2,Q167_3,Q167_6,Q167_4,Q167_0,Q167_4_TEXT,Q167_0_TEXT,Q169_1,Q169_2,Q169_3,Q169_4,Q169_5,Q169_6,Q169_7,Q6.3,Q170_1,Q170_2,Q170_3,Q170_4,Q170_5,Q170_6,Q170_7,Q6.5,Q3.8,Q3.8_0_TEXT,Q159_1,Q159_2,Q159_3,Q159_4,Q159_5,Q159_8,Q159_9,Q159_6,Q159_7,Q159_10,Q2.3,Q2.4,Q8.2_1,Q8.2_2,Q8.2_3,Q8.2_4,Q8.2_5,Q8.2_6,Q8.2_7,Q8.2_8,Q8.2_9,Q5.1_1,Q5.1_2,Q5.1_3,Q5.1_4,Q5.1_5,Q5.1_6,Q5.1_7,Q10.1_1,Q10.1_2,Q10.1_3,Q10.1_4,Q10.1_5,Q11.2,Q11.3,Q11.3_0_TEXT,Q11.4_1,Q11.4_2,Q11.4_3,Q11.4_4,Q11.4_5,Q11.4_6,Q11.4_0,Q11.4_8,Q11.4_0_TEXT,Q11.5,Q11.5_0_TEXT,Q11.7_1,Q11.7_2,Q11.7_3,Q11.7_4,Q11.7_5,Q11.7_6,Q11.7_7,Q11.7_8,Q11.7_0,Q11.7_9,Q11.7_0_TEXT,Q11.8,Q11.9,Q11.10,Q11.11,Q11.12,Q11.13,Q11.13_0_TEXT,Q12.1,rand,Q4.2...Parent.Topics,Q4.2...Topics,Q11.13_7_TEXT...Parent.Topics,Q11.13_7_TEXT...Topics,Participant ID
26/11/20 12:24,26/11/20 12:34,IP Address,100,591,TRUE,26/11/20 12:34,R_1lcxPSBY6AI1Kks,NA,NA,NA,NA,anonymous,EN,0.9,I will provide my best answers.,2.545,2.545,4.884,1,Chrome,86.0.4240.193,Windows NT 6.3,1280x800,Android,NA,Yes,NA,Spouse,Siblings,Friends,Children older than 13,NA,NA,Strangers,NA,NA,NA,20 -29,Once in about 15 minutes,NA,Always,4,3,2,5,2,NA,Once a day,Few times a week,Few times a day,Once a day,Once a day,Few times a day,Once a day,Few times a day,Few times a week,NA,Few times a day,Multiple times a day,Once a day,Few times a day,Multiple times a day,Few times a day,Once a day,NA,NA,NA,Close running applications,Clear notifications,NA,NA,Change accessibility settings,NA,NA,NA,NA,Sometimes,Always,N/A,Always,Sometimes,Always,Always,instagram,Lock Screen,Notification drawer,Floating notification,App Badge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within 5 minutes,NA,Read the notification preview (title),Read the notification content,NA,Cleared it from the notification center/ drawer,NA,NA,NA,NA,NA,NA,Somewhat concerned,NA,Yes,NA,Somewhat concerned,03-May,if the server was in on it will not allow to go to other apps,NA,I left the phone screen unlocked.,I forgot to take appropriate actions to silence the notification.,NA,NA,NA,NA,NA,Somwhat concerned,Extremely concerned,Somwhat concerned,Neither concerned nor unconcerned,Somwhat concerned,Extremely concerned,Somwhat concerned,none,Somwhat concerned,Neither concerned nor unconcerned,Somwhat concerned,Extremely concerned,Somwhat concerned,Neither concerned nor unconcerned,Somwhat concerned,none,Translate,NA,NA,Social media,NA,E-mail,Banking and payments,NA,NA,Apps for work,NA,NA,Hide Sensitive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat agree,Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Agree,Somewhat agree,Rather agree,"Neither disagree, neither agree",Agree,Rather agree,"Neither disagree, neither agree",1992,Male,NA,NA,NA,NA,Native Hawaiian or Pacific Islander,NA,NA,NA,NA,NA,Master's degree,NA,Employed full time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,data entry,NA,"$50,000 to $59,999",More than 10 or All my life,4,Married,NA,none,5.06E+11,NA,NA,NA,NA,161
26/11/20 13:01,26/11/20 13:18,IP Address,100,1028,TRUE,26/11/20 13:18,R_2U6pAeQHs6sf8gH,NA,NA,NA,NA,anonymous,EN,0.9,I will provide my best answers.,2.802,2.802,3.713,1,Chrome,87.0.4280.66,Windows NT 6.3,1366x768,Android,NA,Yes,NA,Spouse,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct-19,Once in about 30 minutes,NA,Most of the time,7,2,0,1,14,NA,Few times a week,Few times a week,Few times a week,Few times a month,Few times a week,Few times a month,Few times a week,Once a day,Never,NA,Once a day,N/A,N/A,Multiple times a week,N/A,N/A,N/A,NA,NA,NA,NA,Clear notifications,Enable guest mode or second space,Enable app locks,NA,Watch over the other person's use of the phone,NA,NA,NA,Sometimes,N/A,N/A,Always,N/A,N/A,N/A,whatsApp,Lock Screen,NA,NA,App Badge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within a minute,NA,Read the notification preview (title),NA,NA,Cleared it from the notification center/ drawer,NA,NA,NA,NA,NA,NA,Somewhat concerned,NA,No,NA,NA,01-Feb,My partner has been watched the notification,NA,I left the phone screen unlocked.,I forgot to take appropriate actions to silence the notification.,NA,NA,NA,NA,NA,Somwhat concerned,Extremely concerned,Neither concerned nor unconcerned,Somwhat concerned,Extremely concerned,Neither concerned nor unconcerned,Somwhat concerned,Nothing,Somwhat concerned,Extremely concerned,Neither concerned nor unconcerned,Somwhat concerned,Extremely concerned,Neither concerned nor unconcerned,Somwhat concerned,NA,Translate,NA,NA,Social media,Calendar,NA,Banking and payments,NA,NA,NA,NA,NA,Hide All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat agree,Somewhat agree,Strongly agree,Agree,Somewhat agree,Strongly agree,Neither agree nor disagree,Agree,Agree,"Neither disagree, neither agree",Rather agree,Rather agree,1985,Female,NA,NA,NA,NA,NA,White,NA,NA,NA,NA,"College graduate (B.S., B.A., or other 4 year degree)",NA,Employed full time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Production Manager,NA,"$80,000 to $89,999",More than 10 or All my life,3,Married,NA,Nothing,9.64E+11,NA,NA,NA,NA,162
26/11/20 12:30,26/11/20 13:20,IP Address,100,2981,TRUE,26/11/20 13:20,R_33ycZXXFya037h7,NA,NA,NA,NA,anonymous,EN,0.9,I will provide my best answers.,4.116,4.116,8.363,1,Chrome,87.0.4280.66,Windows NT 6.1,1600x900,Android,NA,Yes,NA,Spouse,NA,NA,NA,NA,NA,NA,NA,NA,NA,01-Sep,Once in about 30 minutes,NA,Always,1,8,0,0,0,I set my phone on silent when I go to sleep and I use DND mode when I am in meetings.,Few times a day,Never,Never,Never,Never,Never,Never,Never,Never,NA,Once a day,Less than once a week,Less than once a week,Never,Less than once a week,Never,Never,NA,NA,NA,NA,NA,NA,NA,NA,Watch over the other person's use of the phone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Twitter,NA,NA,NA,App Badge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within 30 minutes,NA,Read the notification preview (title),NA,Cleared it from the phone lock screen,NA,NA,NA,NA,NA,NA,NA,Somewhat unconcerned,NA,No,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Somwhat unconcerned,Somwhat unconcerned,Completely unconcerned,Somwhat unconcerned,Somwhat unconcerned,Somwhat unconcerned,N/A,I don't mind that my family members can see the notifications on my phone. I have nothing to hide from them.,Somwhat concerned,Somwhat concerned,Neither concerned nor unconcerned,Somwhat concerned,Somwhat concerned,Somwhat unconcerned,Somwhat unconcerned,"I don't like other people to see my personal things, like baking and messages.",Translate,NA,NA,NA,NA,NA,Banking and payments,NA,NA,NA,NA,NA,Hide Sensitive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Agree,Agree,Agree,Agree,Somewhat agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,1979,Male,NA,NA,NA,NA,NA,White,NA,NA,NA,NA,"College graduate (B.S., B.A., or other 4 year degree)",NA,Employed full time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IT Technician,NA,"$60,000 to $69,999",More than 10 or All my life,3,Married,NA,Thank you!,2.66E+11,NA,NA,NA,NA,163
26/11/20 10:02,26/11/20 13:36,IP Address,100,12823,TRUE,26/11/20 13:36,R_2ylyKax13cXYHAC,NA,NA,NA,NA,anonymous,EN,0.1,I will provide my best answers.,3.759,3.759,5.752,1,Chrome,86.0.4240.198,Windows NT 10.0,1366x768,Android,NA,Yes,NA,Spouse,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct-19,Once in about 30 minutes,NA,Most of the time,8,2,0,1,13,NA,Once a day,Few times a week,Few times a month,Few times a month,Few times a week,Few times a month,Few times a week,Few times a week,Never,NA,Few times a day,N/A,N/A,Few times a day,N/A,N/A,N/A,NA,NA,NA,NA,Clear notifications,NA,Enable app locks,NA,NA,NA,NA,NA,Sometimes,N/A,N/A,Sometimes,N/A,N/A,N/A,Bank App,NA,NA,Floating notification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within a minute,NA,NA,NA,Cleared it from the phone lock screen,Cleared it from the notification center/ drawer,NA,NA,NA,NA,NA,NA,Extremely concerned,NA,No,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neither concerned nor unconcerned,Somwhat concerned,Neither concerned nor unconcerned,Somwhat concerned,Extremely concerned,Somwhat concerned,Somwhat unconcerned,Nothing,Neither concerned nor unconcerned,Somwhat unconcerned,Somwhat concerned,Somwhat concerned,Extremely concerned,Extremely concerned,Somwhat unconcerned,NA,Translate,NA,NA,Social media,NA,NA,Banking and payments,NA,NA,NA,NA,NA,Hide Sensitive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat agree,Strongly agree,Agree,Strongly agree,Somewhat agree,Strongly agree,Agree,Agree,"Neither disagree, neither agree",Rather agree,Agree,Agree,1987,Female,NA,NA,NA,NA,NA,White,NA,NA,NA,NA,"College graduate (B.S., B.A., or other 4 year degree)",NA,Employed full time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Senior Manager,NA,"$80,000 to $89,999",More than 10 or All my life,3,Married,NA,Nothing,2.19E+11,NA,NA,NA,NA,164
26/11/20 13:33,26/11/20 13:43,IP Address,100,614,TRUE,26/11/20 13:43,R_1g6fsRq3P6FbJP2,NA,NA,NA,NA,anonymous,EN,0.9,I will provide my best answers.,16.959,16.959,20.606,1,Chrome,87.0.4280.66,Windows NT 10.0,1920x1080,Android,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,No one,NA,NA,Oct-19,Once in about 15 minutes,NA,Most of the time,0,6,8,0,0,NA,Few times a day,Few times a month,Never,Never,Never,Never,Never,Never,Never,n/a,N/A,Multiple times a day,Few times a day,N/A,Less than once a week,Never,Never,NA,NA,NA,NA,Clear notifications,NA,NA,NA,Watch over the other person's use of the phone,Check all the applications used by the person,NA,NA,N/A,Always,Rarely,N/A,Sometimes,Always,N/A,google photos,Lock Screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within 5 minutes,NA,NA,Read the notification content,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat unconcerned,NA,No,NA,NA,03-May,It was a Facebook notification. I was in a work meeting that was very important and I had forgotten to silence my notifications. It was very embarrassing.,NA,NA,I forgot to take appropriate actions to silence the notification.,NA,NA,NA,NA,NA,Somwhat unconcerned,Somwhat concerned,Somwhat concerned,Somwhat unconcerned,Somwhat unconcerned,Completely unconcerned,Extremely concerned,NA,Somwhat concerned,Somwhat concerned,Neither concerned nor unconcerned,Somwhat unconcerned,Extremely concerned,Completely unconcerned,Extremely concerned,NA,Translate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,Show All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly agree,Agree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Rather disagree,Disagree,Disagree,Rather disagree,Rather disagree,1982,Female,NA,NA,NA,NA,NA,White,NA,NA,NA,NA,"College graduate (B.S., B.A., or other 4 year degree)",NA,Employed full time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Accounting Assistant,NA,"$30,000 to $39,999",More than 10 or All my life,4,Never Married,NA,no,9.83E+11,NA,NA,NA,NA,165
26/11/20 14:04,26/11/20 14:10,IP Address,100,366,TRUE,26/11/20 14:10,R_3nUctdmzf1gQcs5,NA,NA,NA,NA,anonymous,EN,0.7,I will provide my best answers.,2.293,4.459,4.776,2,Chrome,86.0.4240.193,Windows NT 6.3,1366x768,Android,NA,Yes,Parents,Spouse,Siblings,Friends,Children older than 13,Other family members,Colleagues,Strangers,NA,NA,NA,Oct-19,Once in about 5 minutes,NA,Always,6,3,5,1,2,like,Few times a day,Once a day,Once a day,Few times a day,Few times a day,Once a day,Few times a day,Once a day,Few times a day,NA,Multiple times a day,Few times a day,Multiple times a day,Few times a day,Multiple times a day,Few times a day,Multiple times a day,like,NA,NA,Close running applications,NA,NA,NA,NA,Watch over the other person's use of the phone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nice,Lock Screen,Notification drawer,Floating notification,App Badge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within a minute,NA,Read the notification preview (title),Read the notification content,Cleared it from the phone lock screen,Cleared it from the notification center/ drawer,Opened the relevant app to address the notification,NA,NA,NA,NA,NA,Extremely concerned,NA,Yes,NA,Extremely concerned,01-Feb,like,I had given my phone to someone else when the notification arrived.,I left the phone screen unlocked.,I forgot to take appropriate actions to silence the notification.,"I was screen casting / projecting the device display to others (e.g., in a presentation) when the notification popped up on screen.",NA,NA,NA,NA,Extremely concerned,Somwhat concerned,Extremely concerned,Somwhat concerned,Extremely concerned,Somwhat concerned,Extremely concerned,like,Extremely concerned,Somwhat concerned,Extremely concerned,Somwhat concerned,Extremely concerned,Somwhat concerned,Extremely concerned,nice,Translate,NA,Instant messaging,Social media,Calendar,E-mail,Banking and payments,Health and fitness,Dating,Apps for work,NA,NA,Show All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly agree,Agree,Strongly agree,Agree,Somewhat agree,Agree,Somewhat agree,Agree,Rather agree,Agree,Rather agree,Agree,1983,Female,NA,NA,NA,NA,NA,White,NA,NA,NA,NA,"College graduate (B.S., B.A., or other 4 year degree)",NA,Employed full time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,like,NA,"$40,000 to $49,999",8,More than 10,Married,NA,like,4.27E+11,NA,NA,NA,NA,166
26/11/20 16:46,26/11/20 17:04,IP Address,100,1105,TRUE,26/11/20 17:04,R_3HnUNrbo8C7O3SA,NA,NA,NA,NA,anonymous,EN,0.7,I will provide my best answers.,25.149,25.149,28.244,1,Chrome,86.0.4240.198,Windows NT 10.0,1366x768,Android,NA,Yes,Parents,Spouse,NA,NA,Children older than 13,NA,NA,NA,NA,NA,NA,01-Sep,Once in about 1 hour,NA,Sometimes,5,2,0,0,12,NA,Few times a day,Never,Never,Never,Never,Never,Never,Never,Never,NA,Multiple times a day,Never,Once a day,Few times a day,Never,Never,Never,depends on my priority,I don't allow anyone else to use my smartphone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,instagram,Lock Screen,NA,Floating notification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within 5 minutes,NA,Read the notification preview (title),NA,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat concerned,NA,No,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Somwhat unconcerned,Completely unconcerned,Completely unconcerned,Neither concerned nor unconcerned,Somwhat concerned,Completely unconcerned,Neither concerned nor unconcerned,am not much concerned about my family members reading my notifications,Extremely concerned,Extremely concerned,Extremely concerned,Extremely concerned,Extremely concerned,Somwhat unconcerned,Extremely concerned,am much concerned about others to read my notifications,Translate,NA,NA,NA,NA,E-mail,Banking and payments,NA,Dating,Apps for work,NA,NA,Hide Sensitive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Agree,Agree,Somewhat agree,Disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Rather disagree,Rather disagree,"Neither disagree, neither agree",Disagree,Disagree,1964,Female,NA,NA,NA,NA,NA,White,NA,NA,NA,NA,Master's degree,NA,Employed full time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,manager,NA,"$50,000 to $59,999",More than 10 or All my life,4,Married,NA,no,7.82E+11,NA,NA,NA,NA,167
26/11/20 18:58,26/11/20 19:07,IP Address,100,529,TRUE,26/11/20 19:07,R_2OUTkjXrmn8KQWv,NA,NA,NA,NA,anonymous,EN,0.7,I will provide my best answers.,3.385,3.385,4.719,1,Edge,84.0.522.52,Windows NT 10.0,1536x864,Android,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01-Sep,Once in about 30 minutes,NA,Always,0,0,0,0,0,"I never use any of the services mentioned, because I don't see the need for them.",Never,Never,Never,Never,Never,Never,Never,Never,Never,N/A,Never,Never,Never,Never,Never,Never,Never,"I live alone, and I never share my phone with anyone.",I don't allow anyone else to use my smartphone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Twitter,Lock Screen,Notification drawer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within 30 minutes,NA,Read the notification preview (title),Read the notification content,Cleared it from the phone lock screen,NA,NA,NA,NA,NA,NA,NA,Somewhat unconcerned,I generally don't receive any notifications from Twitter that contain sensitive information.,No,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,Somwhat unconcerned,N/A,Completely unconcerned,Somwhat unconcerned,N/A,N/A,"I don't use most of the apps listed, and for those I do, I don't really feel like I have anything sensitive to hide.",N/A,Somwhat concerned,N/A,Somwhat concerned,Extremely concerned,N/A,N/A,I would not want anyone outside of immediate family or trusted friends and loved ones to see notification information on my phone.,Translate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,Show All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Disagree,Disagree,Disagree,Rather disagree,"Neither disagree, neither agree",1980,Female,NA,NA,NA,NA,NA,White,NA,NA,NA,NA,Some college,NA,Employed full time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Small Business Owner,NA,"$40,000 to $49,999",More than 10 or All my life,1,Never Married,NA,Thank you!,2.03E+11,NA,NA,NA,NA,168
26/11/20 19:19,26/11/20 19:27,IP Address,100,469,TRUE,26/11/20 19:27,R_12tgKutypYLcu6E,NA,NA,NA,NA,anonymous,EN,0.9,I will provide my best answers.,5.18,5.18,6.859,1,Chrome,85.0.4183.102,Windows NT 6.3,1280x800,Android,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,No one,NA,NA,01-Sep,Once in about 1 hour,NA,Always,0,4,0,0,0,NA,Few times a month,Never,Never,Never,Few times a week,Few times a month,Never,Few times a week,Never,NA,Few times a day,N/A,Few times a day,N/A,Once a day,Once a day,Less than once a week,NA,NA,NA,Close running applications,Clear notifications,NA,Enable app locks,NA,Watch over the other person's use of the phone,NA,NA,NA,Sometimes,N/A,Always,N/A,Always,Sometimes,Always,Facebook,NA,NA,Floating notification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within 30 minutes,NA,Read the notification preview (title),NA,Cleared it from the phone lock screen,NA,NA,NA,NA,NA,NA,NA,Somewhat concerned,NA,Yes,NA,Somewhat concerned,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neither concerned nor unconcerned,Somwhat concerned,Completely unconcerned,Somwhat unconcerned,Completely unconcerned,Neither concerned nor unconcerned,N/A,I am somewhat concerned regarding social media.,Somwhat concerned,Extremely concerned,Extremely concerned,Somwhat concerned,Extremely concerned,Extremely concerned,N/A,NA,Translate,NA,NA,Social media,NA,NA,Banking and payments,NA,NA,Apps for work,NA,NA,Hide Sensitive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neither agree nor disagree,Somewhat disagree,Agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Agree,Rather disagree,Disagree,"Neither disagree, neither agree",Rather disagree,Disagree,1989,Male,NA,NA,NA,NA,NA,White,NA,NA,NA,NA,"College graduate (B.S., B.A., or other 4 year degree)",NA,Employed full time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Analyst,NA,"$50,000 to $59,999",More than 10 or All my life,5,Married,NA,None,1.03E+11,NA,NA,NA,NA,169
26/11/20 19:34,26/11/20 19:41,IP Address,100,435,TRUE,26/11/20 19:41,R_tKk7wq2Ty41h85j,NA,NA,NA,NA,anonymous,EN,0.9,I will provide my best answers.,5.013,5.013,7.175,1,Chrome,86.0.4240.198,Windows NT 10.0,1280x768,Android,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,No one,NA,NA,Oct-19,Once in about 15 minutes,NA,Sometimes,0,3,0,0,0,I have no need to turn off notifications,Few times a month,Never,Never,Never,Never,Never,Never,Never,NA,NA,Never,Never,Less than once a week,Never,Never,Never,Never,NA,NA,Nothing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Facebook,NA,Notification drawer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within 6 hours,NA,Read the notification preview (title),NA,NA,NA,NA,NA,NA,NA,NA,NA,Completely unconcerned,NA,No,NA,NA,01-Feb,I received a lewd DM on Twitter and a friend read it from the preview screen.,NA,NA,NA,NA,The notification included sensitive content. (Please specify:),NA,Pornographic material,NA,Somwhat concerned,Somwhat concerned,Completely unconcerned,Completely unconcerned,Neither concerned nor unconcerned,Completely unconcerned,Somwhat concerned,NA,Neither concerned nor unconcerned,Neither concerned nor unconcerned,Completely unconcerned,Completely unconcerned,Completely unconcerned,Completely unconcerned,Somwhat unconcerned,NA,Translate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,Show All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Agree,Agree,Somewhat agree,Strongly agree,Somewhat agree,Neither agree nor disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,1991,Male,NA,NA,NA,Black or African American,NA,NA,NA,NA,NA,NA,Some college,NA,Employed full time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IT,NA,"$20,000 to $29,999",More than 10 or All my life,1,Never Married,NA,No,2.34E+11,NA,NA,NA,NA,170
26/11/20 20:21,26/11/20 20:26,IP Address,100,300,TRUE,26/11/20 20:26,R_DvFvD16jM6g06DD,NA,NA,NA,NA,anonymous,EN,0.9,I will provide my best answers.,1.787,1.787,4.729,1,Chrome,87.0.4280.66,Windows NT 10.0,1920x1080,Android,NA,Yes,Parents,Spouse,Siblings,NA,NA,NA,NA,NA,NA,NA,NA,20 -29,Once in about 30 minutes,NA,Always,2,4,1,4,6,NA,Few times a day,Few times a week,Few times a day,Once a day,Once a day,Once a day,Few times a day,Once a day,Few times a week,Outing,Multiple times a day,Few times a day,Once a day,Multiple times a week,Few times a day,Few times a day,Once a day,NA,NA,NA,Close running applications,Clear notifications,NA,NA,NA,NA,NA,NA,NA,Always,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Youtube,Lock Screen,Notification drawer,Floating notification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within an hour,NA,Read the notification preview (title),Read the notification content,Cleared it from the phone lock screen,NA,NA,NA,NA,NA,NA,NA,Extremely concerned,NA,Yes,NA,Extremely concerned,06-Oct,Unnecessary ads will be poped up.,I had given my phone to someone else when the notification arrived.,I left the phone screen unlocked.,NA,NA,NA,NA,NA,NA,Completely unconcerned,Neither concerned nor unconcerned,Somwhat concerned,Neither concerned nor unconcerned,Extremely concerned,Extremely concerned,Completely unconcerned,NA,Extremely concerned,Somwhat concerned,Somwhat concerned,Extremely concerned,Somwhat concerned,Somwhat concerned,Somwhat concerned,NA,Translate,NA,NA,NA,Calendar,NA,Banking and payments,NA,Dating,NA,NA,NA,Show All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Neither agree nor disagree,Agree,Rather agree,Rather agree,Agree,"Neither disagree, neither agree",1983,Male,NA,NA,NA,NA,NA,White,NA,NA,NA,NA,"College graduate (B.S., B.A., or other 4 year degree)",NA,Employed full time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Business,NA,"$50,000 to $59,999",More than 10 or All my life,4,Married,NA,Good survey,6.89E+11,NA,NA,NA,NA,171
